country,dir,time,number
Malta,Export,2/1/2021,526.143347
Malta,Export,3/1/2021,609.801061
Monaco,Export,6/1/2020,17.205729
Monaco,Export,7/1/2020,32.696287
Monaco,Export,8/1/2020,25.055421
Monaco,Export,9/1/2020,17.255605
Monaco,Export,10/1/2020,6.394352
Monaco,Export,11/1/2020,15.696536
Monaco,Export,12/1/2020,14.476354
Monaco,Export,1/1/2021,2.429859
Monaco,Export,2/1/2021,2.547996
Monaco,Export,3/1/2021,2.867681
Norway,Export,6/1/2020,2966.309531
Norway,Export,7/1/2020,2246.868847
Norway,Export,8/1/2020,2268.967481
Norway,Export,9/1/2020,1879.002858
Norway,Export,10/1/2020,1930.195522
Norway,Export,11/1/2020,1949.539433
Norway,Export,12/1/2020,1905.388726
Norway,Export,1/1/2021,2349.632575
Norway,Export,2/1/2021,3167.887334
Norway,Export,3/1/2021,1750.819501
Poland,Export,6/1/2020,15523.30803
Poland,Export,7/1/2020,18063.07262
Poland,Export,8/1/2020,20997.05552
Poland,Export,9/1/2020,18119.82482
Poland,Export,10/1/2020,18218.03966
Poland,Export,11/1/2020,18269.73303
Poland,Export,12/1/2020,19396.00671
Poland,Export,1/1/2021,18548.86793
Poland,Export,2/1/2021,15842.49663
Poland,Export,3/1/2021,15872.75785
Romania,Export,6/1/2020,2852.15916
Romania,Export,7/1/2020,3191.393715
Romania,Export,8/1/2020,3358.398628
Romania,Export,9/1/2020,3349.19768
Romania,Export,10/1/2020,2784.87904
Romania,Export,11/1/2020,3303.197417
Romania,Export,12/1/2020,3603.280627
Romania,Export,1/1/2021,3537.250565
Romania,Export,2/1/2021,2948.055537
Romania,Export,3/1/2021,2794.647615
San Marino,Export,6/1/2020,3.652549
San Marino,Export,7/1/2020,2.890628
San Marino,Export,8/1/2020,3.867481
San Marino,Export,9/1/2020,3.402198
San Marino,Export,10/1/2020,2.12622
San Marino,Export,11/1/2020,3.729842
San Marino,Export,12/1/2020,4.812762
San Marino,Export,1/1/2021,6.867654
San Marino,Export,2/1/2021,4.972966
San Marino,Export,3/1/2021,3.203889
Sweden,Export,6/1/2020,5321.134365
Sweden,Export,7/1/2020,6993.467946
Sweden,Export,8/1/2020,6009.314979
Sweden,Export,9/1/2020,5310.019361
Sweden,Export,10/1/2020,4669.106758
Sweden,Export,11/1/2020,4632.390326
Sweden,Export,12/1/2020,4908.838134
Sweden,Export,1/1/2021,5426.905783
Sweden,Export,2/1/2021,4630.528513
Sweden,Export,3/1/2021,4593.886419
Switzerland,Export,6/1/2020,3069.787391
Switzerland,Export,7/1/2020,3188.179466
Switzerland,Export,8/1/2020,2896.683347
Switzerland,Export,9/1/2020,2394.130796
Switzerland,Export,10/1/2020,2175.39743
Switzerland,Export,11/1/2020,3397.892379
Switzerland,Export,12/1/2020,2979.696256
Switzerland,Export,1/1/2021,2915.192117
Switzerland,Export,2/1/2021,2817.775237
Switzerland,Export,3/1/2021,2902.537493
Estonia,Export,6/1/2020,586.443161
Estonia,Export,7/1/2020,542.136578
Estonia,Export,8/1/2020,577.504316
Estonia,Export,9/1/2020,557.483068
Estonia,Export,10/1/2020,531.710162
Estonia,Export,11/1/2020,502.899717
Estonia,Export,12/1/2020,533.682984
Estonia,Export,1/1/2021,558.575563
Estonia,Export,2/1/2021,483.384775
Estonia,Export,3/1/2021,421.097288
Latvia,Export,6/1/2020,673.15897
Latvia,Export,7/1/2020,744.030457
Latvia,Export,8/1/2020,690.031602
Latvia,Export,9/1/2020,703.736883
Latvia,Export,10/1/2020,610.349571
Latvia,Export,11/1/2020,642.200198
Latvia,Export,12/1/2020,675.359792
Latvia,Export,1/1/2021,647.78476
Latvia,Export,2/1/2021,554.043764
Latvia,Export,3/1/2021,516.482968
Lithuania,Export,6/1/2020,1141.210535
Lithuania,Export,7/1/2020,1112.470347
Lithuania,Export,8/1/2020,1284.033158
Lithuania,Export,9/1/2020,1069.696781
Lithuania,Export,10/1/2020,978.542018
Lithuania,Export,11/1/2020,1010.26136
Lithuania,Export,12/1/2020,1125.554866
Lithuania,Export,1/1/2021,1134.284761
Lithuania,Export,2/1/2021,996.226752
Lithuania,Export,3/1/2021,981.742399
Georgia,Export,6/1/2020,837.944566
Georgia,Export,7/1/2020,899.821104
Georgia,Export,8/1/2020,944.202617
Georgia,Export,9/1/2020,961.34423
Georgia,Export,10/1/2020,730.715631
Georgia,Export,11/1/2020,956.297068
Georgia,Export,12/1/2020,508.168763
Georgia,Export,1/1/2021,383.719405
Georgia,Export,2/1/2021,332.361099
Georgia,Export,3/1/2021,402.795541
Armenia,Export,6/1/2020,166.689569
Armenia,Export,7/1/2020,156.613261
Armenia,Export,8/1/2020,149.627646
Armenia,Export,9/1/2020,156.980632
Armenia,Export,10/1/2020,108.404038
Armenia,Export,11/1/2020,98.063209
Armenia,Export,12/1/2020,101.782947
Armenia,Export,1/1/2021,98.400534
Armenia,Export,2/1/2021,110.338111
Armenia,Export,3/1/2021,82.455693
Azerbaijan,Export,6/1/2020,339.213885
Azerbaijan,Export,7/1/2020,411.902644
Azerbaijan,Export,8/1/2020,428.218851
Azerbaijan,Export,9/1/2020,381.265195
Azerbaijan,Export,10/1/2020,357.384782
Azerbaijan,Export,11/1/2020,393.628019
Azerbaijan,Export,12/1/2020,364.260235
Azerbaijan,Export,1/1/2021,418.979463
Azerbaijan,Export,2/1/2021,269.709848
Azerbaijan,Export,3/1/2021,316.297909
Belarus,Export,6/1/2020,1372.765229
Belarus,Export,7/1/2020,1419.226421
Belarus,Export,8/1/2020,1409.52046
Belarus,Export,9/1/2020,1467.626473
Belarus,Export,10/1/2020,1632.811134
Belarus,Export,11/1/2020,1418.649955
Belarus,Export,12/1/2020,1496.345727
Belarus,Export,1/1/2021,1321.928578
Belarus,Export,2/1/2021,1535.197984
Belarus,Export,3/1/2021,1266.956262
Moldova,Export,6/1/2020,88.852491
Moldova,Export,7/1/2020,94.736903
Moldova,Export,8/1/2020,100.160041
Moldova,Export,9/1/2020,104.015406
Moldova,Export,10/1/2020,90.237752
Moldova,Export,11/1/2020,87.86724
Moldova,Export,12/1/2020,94.60666
Moldova,Export,1/1/2021,70.985376
Moldova,Export,2/1/2021,80.748073
Moldova,Export,3/1/2021,69.567795
Russia,Export,6/1/2020,0.00001
Russia,Export,7/1/2020,34688.67594
Russia,Export,8/1/2020,36935.83675
Russia,Export,9/1/2020,33280.97637
Russia,Export,10/1/2020,32282.92225
Russia,Export,11/1/2020,31970.41466
Russia,Export,12/1/2020,34818.74701
Russia,Export,1/1/2021,31139.16077
Russia,Export,2/1/2021,27076.92199
Russia,Export,3/1/2021,26751.7615
Ukraine,Export,6/1/2020,4156.78846
Ukraine,Export,7/1/2020,4597.1502
Ukraine,Export,8/1/2020,4389.024932
Ukraine,Export,9/1/2020,4705.501815
Ukraine,Export,10/1/2020,3653.920424
Ukraine,Export,11/1/2020,4393.448959
Ukraine,Export,12/1/2020,4671.810322
Ukraine,Export,1/1/2021,4241.447519
Ukraine,Export,2/1/2021,3359.662409
Ukraine,Export,3/1/2021,3197.292284
Slovenia,Export,6/1/2020,2026.516093
Slovenia,Export,7/1/2020,1924.228147
Slovenia,Export,8/1/2020,2257.496538
Slovenia,Export,9/1/2020,1930.858625
Slovenia,Export,10/1/2020,1845.518179
Slovenia,Export,11/1/2020,2167.374998
Slovenia,Export,12/1/2020,2463.315294
Slovenia,Export,1/1/2021,2642.706007
Slovenia,Export,2/1/2021,2049.831534
Slovenia,Export,3/1/2021,2641.173207
Croatia,Export,6/1/2020,1002.894259
Croatia,Export,7/1/2020,929.46283
Croatia,Export,8/1/2020,961.898498
Croatia,Export,9/1/2020,1128.956111
Croatia,Export,10/1/2020,890.107758
Croatia,Export,11/1/2020,872.910791
Croatia,Export,12/1/2020,918.639309
Croatia,Export,1/1/2021,969.912335
Croatia,Export,2/1/2021,899.350272
Croatia,Export,3/1/2021,939.407976
Czech Republic,Export,6/1/2020,8013.285991
Czech Republic,Export,7/1/2020,8315.81237
Czech Republic,Export,8/1/2020,7941.590338
Czech Republic,Export,9/1/2020,8616.873999
Czech Republic,Export,10/1/2020,9490.410522
Czech Republic,Export,11/1/2020,9209.761566
Czech Republic,Export,12/1/2020,9620.111854
Czech Republic,Export,1/1/2021,8058.327984
Czech Republic,Export,2/1/2021,6932.886675
Czech Republic,Export,3/1/2021,9135.227559
Slovakia,Export,6/1/2020,1061.082754
Slovakia,Export,7/1/2020,1675.551063
Slovakia,Export,8/1/2020,1951.740898
Slovakia,Export,9/1/2020,2218.898038
Slovakia,Export,10/1/2020,2290.036334
Slovakia,Export,11/1/2020,2096.353454
Slovakia,Export,12/1/2020,2555.450893
Slovakia,Export,1/1/2021,2371.59831
Slovakia,Export,2/1/2021,2008.657383
Slovakia,Export,3/1/2021,2577.353737
North Macedonia,Export,6/1/2020,82.808058
North Macedonia,Export,7/1/2020,99.280201
North Macedonia,Export,8/1/2020,99.216065
North Macedonia,Export,9/1/2020,96.649721
North Macedonia,Export,10/1/2020,83.433725
North Macedonia,Export,11/1/2020,127.507275
North Macedonia,Export,12/1/2020,125.971294
North Macedonia,Export,1/1/2021,128.517813
North Macedonia,Export,2/1/2021,68.6932
North Macedonia,Export,3/1/2021,96.348203
Bosnia and Hercegovina,Export,6/1/2020,106.95728
Bosnia and Hercegovina,Export,7/1/2020,83.159359
Bosnia and Hercegovina,Export,8/1/2020,63.119461
Bosnia and Hercegovina,Export,9/1/2020,61.864544
Bosnia and Hercegovina,Export,10/1/2020,48.028606
Bosnia and Hercegovina,Export,11/1/2020,59.003191
Bosnia and Hercegovina,Export,12/1/2020,57.347065
Bosnia and Hercegovina,Export,1/1/2021,68.274654
Bosnia and Hercegovina,Export,2/1/2021,48.079462
Bosnia and Hercegovina,Export,3/1/2021,52.345946
Vatican City State,Export,6/1/2020,0.686279
Vatican City State,Export,7/1/2020,1.311309
Vatican City State,Export,8/1/2020,0.011995
Vatican City State,Export,9/1/2020,0.621153
Vatican City State,Export,10/1/2020,0.816739
Vatican City State,Export,11/1/2020,1.006003
Vatican City State,Export,12/1/2020,0.002172
Vatican City State,Export,1/1/2021,3.647285
Vatican City State,Export,2/1/2021,0.003342
Vatican City State,Export,3/1/2021,0.008922
Faroe Islands,Export,6/1/2020,0.964518
Faroe Islands,Export,7/1/2020,1.950681
Faroe Islands,Export,8/1/2020,1.105682
Faroe Islands,Export,9/1/2020,0.261553
Faroe Islands,Export,10/1/2020,1.315965
Faroe Islands,Export,11/1/2020,0.639706
Faroe Islands,Export,12/1/2020,0.984445
Faroe Islands,Export,1/1/2021,0.929224
Faroe Islands,Export,2/1/2021,0.838175
Faroe Islands,Export,3/1/2021,0.29124
Serbia,Export,6/1/2020,974.163106
Serbia,Export,7/1/2020,1182.326446
Serbia,Export,8/1/2020,1089.698485
Serbia,Export,9/1/2020,902.518966
Serbia,Export,10/1/2020,901.609794
Serbia,Export,11/1/2020,931.348051
Serbia,Export,12/1/2020,1040.705481
Serbia,Export,1/1/2021,1064.98259
Serbia,Export,2/1/2021,1267.352107
Serbia,Export,3/1/2021,989.824101
Montenegro,Export,6/1/2020,47.1943
Montenegro,Export,7/1/2020,102.978383
Montenegro,Export,8/1/2020,54.684512
Montenegro,Export,9/1/2020,67.201408
Montenegro,Export,10/1/2020,105.973015
Montenegro,Export,11/1/2020,44.206994
Montenegro,Export,12/1/2020,50.960048
Montenegro,Export,1/1/2021,35.639254
Montenegro,Export,2/1/2021,45.287095
Montenegro,Export,3/1/2021,59.213575
Other,Export,6/1/2020,9.215996
Other,Export,7/1/2020,0.011276
Other,Export,8/1/2020,0.000428
Other,Export,9/1/2020,0.002399
Other,Export,10/1/2020,0.002387
Other,Export,11/1/2020,0.44991
Other,Export,12/1/2020,0.147273
Other,Export,1/1/2021,0.420387
Other,Export,2/1/2021,1.598338
Other,Export,3/1/2021,1.038719
Antigua & Barbuda,Export,6/1/2020,20.41403
Antigua & Barbuda,Export,7/1/2020,23.034498
Antigua & Barbuda,Export,8/1/2020,18.336408
Antigua & Barbuda,Export,9/1/2020,340.748023
Antigua & Barbuda,Export,10/1/2020,28.702015
Antigua & Barbuda,Export,11/1/2020,21.42251
Antigua & Barbuda,Export,12/1/2020,36.884942
Antigua & Barbuda,Export,1/1/2021,38.768344
Antigua & Barbuda,Export,2/1/2021,23.86977
Antigua & Barbuda,Export,3/1/2021,28.924038
Argentina,Export,6/1/2020,3840.142838
Argentina,Export,7/1/2020,4893.483348
Argentina,Export,8/1/2020,4817.94432
Argentina,Export,9/1/2020,4712.626261
Argentina,Export,10/1/2020,5049.610544
Argentina,Export,11/1/2020,5646.247377
Argentina,Export,12/1/2020,4663.108368
Argentina,Export,1/1/2021,5459.221082
Argentina,Export,2/1/2021,4282.333322
Argentina,Export,3/1/2021,4159.902625
Aruba,Export,6/1/2020,12.658949
Aruba,Export,7/1/2020,22.908179
Aruba,Export,8/1/2020,24.100179
Aruba,Export,9/1/2020,23.251354
Aruba,Export,10/1/2020,36.592291
Aruba,Export,11/1/2020,24.252154
Aruba,Export,12/1/2020,29.090045
Aruba,Export,1/1/2021,18.182575
Aruba,Export,2/1/2021,9.624943
Aruba,Export,3/1/2021,14.512305
The Bahamas,Export,6/1/2020,111.248717
The Bahamas,Export,7/1/2020,149.885817
The Bahamas,Export,8/1/2020,197.11431
The Bahamas,Export,9/1/2020,197.967513
The Bahamas,Export,10/1/2020,149.295761
The Bahamas,Export,11/1/2020,202.966207
The Bahamas,Export,12/1/2020,269.601
The Bahamas,Export,1/1/2021,440.768394
The Bahamas,Export,2/1/2021,168.87259
The Bahamas,Export,3/1/2021,185.74505
Barbados,Export,6/1/2020,51.43283
Barbados,Export,7/1/2020,52.39857
Barbados,Export,8/1/2020,46.206017
Barbados,Export,9/1/2020,52.219744
Barbados,Export,10/1/2020,52.504907
Barbados,Export,11/1/2020,35.015781
Barbados,Export,12/1/2020,92.876882
Barbados,Export,1/1/2021,75.590725
Barbados,Export,2/1/2021,42.935068
Barbados,Export,3/1/2021,162.879153
Belize,Export,6/1/2020,63.265765
Belize,Export,7/1/2020,59.325238
Belize,Export,8/1/2020,57.134427
Belize,Export,9/1/2020,56.577875
Belize,Export,10/1/2020,64.094704
Belize,Export,11/1/2020,60.304434
Belize,Export,12/1/2020,77.594848
Belize,Export,1/1/2021,82.666184
Belize,Export,2/1/2021,35.075739
Belize,Export,3/1/2021,51.952745
Bolivia,Export,6/1/2020,513.460676
Bolivia,Export,7/1/2020,398.310328
Bolivia,Export,8/1/2020,327.980575
Bolivia,Export,9/1/2020,422.714348
Bolivia,Export,10/1/2020,364.019009
Bolivia,Export,11/1/2020,374.79852
Bolivia,Export,12/1/2020,427.415729
Bolivia,Export,1/1/2021,397.104634
Bolivia,Export,2/1/2021,483.691564
Bolivia,Export,3/1/2021,398.417769
Bonaire,Export,6/1/2020,0.001791
Bonaire,Export,7/1/2020,0.001893
Bonaire,Export,8/1/2020,0.001534
Bonaire,Export,9/1/2020,0.000759
Bonaire,Export,10/1/2020,0.00141
Bonaire,Export,11/1/2020,0.005443
Bonaire,Export,12/1/2020,0.003261
Bonaire,Export,1/1/2021,0.003036
Bonaire,Export,2/1/2021,0.00024
Bonaire,Export,3/1/2021,0.008901
Brazil,Export,6/1/2020,0.00001
Brazil,Export,7/1/2020,20129.4765
Brazil,Export,8/1/2020,20125.18228
Brazil,Export,9/1/2020,23633.38847
Brazil,Export,10/1/2020,23970.89086
Brazil,Export,11/1/2020,27690.94711
Brazil,Export,12/1/2020,26254.83974
Brazil,Export,1/1/2021,27195.99897
Brazil,Export,2/1/2021,22131.97706
Brazil,Export,3/1/2021,22652.62866
Cayman Islands,Export,6/1/2020,10.717074
Cayman Islands,Export,7/1/2020,13.801807
Cayman Islands,Export,8/1/2020,42.587154
Cayman Islands,Export,9/1/2020,34.954122
Cayman Islands,Export,10/1/2020,26.860496
Cayman Islands,Export,11/1/2020,20.894669
Cayman Islands,Export,12/1/2020,16.36921
Cayman Islands,Export,1/1/2021,9.955501
Cayman Islands,Export,2/1/2021,12.605431
Cayman Islands,Export,3/1/2021,11.090479
Chile,Export,6/1/2020,8720.861474
Chile,Export,7/1/2020,9191.073599
Chile,Export,8/1/2020,9476.226678
Chile,Export,9/1/2020,9453.990631
Chile,Export,10/1/2020,10674.42331
Chile,Export,11/1/2020,11532.21964
Chile,Export,12/1/2020,10897.25083
Chile,Export,1/1/2021,14048.04795
Chile,Export,2/1/2021,9590.916205
Chile,Export,3/1/2021,10279.90716
Colombia,Export,6/1/2020,6127.835227
Colombia,Export,7/1/2020,6868.964914
Colombia,Export,8/1/2020,5913.84147
Colombia,Export,9/1/2020,5728.252805
Colombia,Export,10/1/2020,6039.642154
Colombia,Export,11/1/2020,6590.235424
Colombia,Export,12/1/2020,6293.789789
Colombia,Export,1/1/2021,7328.337707
Colombia,Export,2/1/2021,5336.670935
Colombia,Export,3/1/2021,6313.229921
Dominica,Export,6/1/2020,14.240628
Dominica,Export,7/1/2020,13.893024
Dominica,Export,8/1/2020,14.250266
Dominica,Export,9/1/2020,13.878799
Dominica,Export,10/1/2020,11.063833
Dominica,Export,11/1/2020,13.430361
Dominica,Export,12/1/2020,14.141128
Dominica,Export,1/1/2021,9.174708
Dominica,Export,2/1/2021,12.27617
Dominica,Export,3/1/2021,13.300663
Costa Rica,Export,6/1/2020,953.678242
Costa Rica,Export,7/1/2020,1057.196867
Costa Rica,Export,8/1/2020,1079.026949
Costa Rica,Export,9/1/2020,916.25823
Costa Rica,Export,10/1/2020,898.202185
Costa Rica,Export,11/1/2020,1059.44712
Costa Rica,Export,12/1/2020,934.473678
Costa Rica,Export,1/1/2021,985.390766
Costa Rica,Export,2/1/2021,845.253707
Costa Rica,Export,3/1/2021,932.738001
Cuba,Export,6/1/2020,571.960797
Cuba,Export,7/1/2020,333.057359
Cuba,Export,8/1/2020,223.944346
Cuba,Export,9/1/2020,233.662085
Cuba,Export,10/1/2020,269.762707
Cuba,Export,11/1/2020,218.069368
Cuba,Export,12/1/2020,253.691375
Cuba,Export,1/1/2021,253.526927
Cuba,Export,2/1/2021,208.916152
Cuba,Export,3/1/2021,274.624996
Curacao,Export,6/1/2020,24.398451
Curacao,Export,7/1/2020,30.614653
Curacao,Export,8/1/2020,37.445969
Curacao,Export,9/1/2020,23.056855
Curacao,Export,10/1/2020,20.491355
Curacao,Export,11/1/2020,19.862626
Curacao,Export,12/1/2020,17.04687
Curacao,Export,1/1/2021,15.467107
Curacao,Export,2/1/2021,17.391068
Curacao,Export,3/1/2021,11.5922
Dominican Republic,Export,6/1/2020,1290.178188
Dominican Republic,Export,7/1/2020,1577.98985
Dominican Republic,Export,8/1/2020,1480.911071
Dominican Republic,Export,9/1/2020,1685.366738
Dominican Republic,Export,10/1/2020,1857.555406
Dominican Republic,Export,11/1/2020,1694.134172
Dominican Republic,Export,12/1/2020,1957.591425
Dominican Republic,Export,1/1/2021,1677.728572
Dominican Republic,Export,2/1/2021,1226.512759
Dominican Republic,Export,3/1/2021,1487.487213
Ecuador,Export,6/1/2020,2074.461242
Ecuador,Export,7/1/2020,1781.426316
Ecuador,Export,8/1/2020,1951.03392
Ecuador,Export,9/1/2020,1830.725929
Ecuador,Export,10/1/2020,2020.949961
Ecuador,Export,11/1/2020,2383.300399
Ecuador,Export,12/1/2020,2316.45083
Ecuador,Export,1/1/2021,2303.266094
Ecuador,Export,2/1/2021,1763.993265
Ecuador,Export,3/1/2021,2492.727704
French Guiana,Export,6/1/2020,19.377837
French Guiana,Export,7/1/2020,17.725187
French Guiana,Export,8/1/2020,16.184559
French Guiana,Export,9/1/2020,24.597495
French Guiana,Export,10/1/2020,14.888526
French Guiana,Export,11/1/2020,12.19135
French Guiana,Export,12/1/2020,11.340653
French Guiana,Export,1/1/2021,13.341055
French Guiana,Export,2/1/2021,19.293059
French Guiana,Export,3/1/2021,15.102088
Grenada,Export,6/1/2020,10.167379
Grenada,Export,7/1/2020,9.144868
Grenada,Export,8/1/2020,5.899895
Grenada,Export,9/1/2020,14.650931
Grenada,Export,10/1/2020,7.548099
Grenada,Export,11/1/2020,6.232815
Grenada,Export,12/1/2020,4.900206
Grenada,Export,1/1/2021,6.126982
Grenada,Export,2/1/2021,9.940647
Grenada,Export,3/1/2021,4.151424
Guadeloupe,Export,6/1/2020,26.886599
Guadeloupe,Export,7/1/2020,33.371465
Guadeloupe,Export,8/1/2020,31.658971
Guadeloupe,Export,9/1/2020,29.615648
Guadeloupe,Export,10/1/2020,29.003097
Guadeloupe,Export,11/1/2020,32.967486
Guadeloupe,Export,12/1/2020,24.732588
Guadeloupe,Export,1/1/2021,23.489625
Guadeloupe,Export,2/1/2021,28.595648
Guadeloupe,Export,3/1/2021,27.024873
Guatemala,Export,6/1/2020,1129.519438
Guatemala,Export,7/1/2020,1507.158382
Guatemala,Export,8/1/2020,1458.030822
Guatemala,Export,9/1/2020,1480.212958
Guatemala,Export,10/1/2020,1616.156484
Guatemala,Export,11/1/2020,1873.789207
Guatemala,Export,12/1/2020,1970.514795
Guatemala,Export,1/1/2021,1963.64863
Guatemala,Export,2/1/2021,1364.997006
Guatemala,Export,3/1/2021,1770.12192
Guyana,Export,6/1/2020,156.040789
Guyana,Export,7/1/2020,183.836642
Guyana,Export,8/1/2020,178.159633
Guyana,Export,9/1/2020,178.370725
Guyana,Export,10/1/2020,180.10054
Guyana,Export,11/1/2020,170.144644
Guyana,Export,12/1/2020,189.791021
Guyana,Export,1/1/2021,201.071866
Guyana,Export,2/1/2021,135.238468
Guyana,Export,3/1/2021,127.82997
Haiti,Export,6/1/2020,436.392314
Haiti,Export,7/1/2020,472.770031
Haiti,Export,8/1/2020,398.072827
Haiti,Export,9/1/2020,421.378105
Haiti,Export,10/1/2020,465.173205
Haiti,Export,11/1/2020,542.579354
Haiti,Export,12/1/2020,607.99071
Haiti,Export,1/1/2021,456.162188
Haiti,Export,2/1/2021,274.072717
Haiti,Export,3/1/2021,341.048872
Honduras,Export,6/1/2020,417.604003
Honduras,Export,7/1/2020,502.516962
Honduras,Export,8/1/2020,429.646773
Honduras,Export,9/1/2020,622.510225
Honduras,Export,10/1/2020,592.334534
Honduras,Export,11/1/2020,642.443851
Honduras,Export,12/1/2020,666.554422
Honduras,Export,1/1/2021,747.32173
Honduras,Export,2/1/2021,624.215806
Honduras,Export,3/1/2021,649.958147
Jamaica,Export,6/1/2020,408.68299
Jamaica,Export,7/1/2020,481.657749
Jamaica,Export,8/1/2020,428.737578
Jamaica,Export,9/1/2020,416.733801
Jamaica,Export,10/1/2020,416.667876
Jamaica,Export,11/1/2020,393.078264
Jamaica,Export,12/1/2020,457.970763
Jamaica,Export,1/1/2021,340.817866
Jamaica,Export,2/1/2021,276.309029
Jamaica,Export,3/1/2021,286.721784
Martinique,Export,6/1/2020,12.515372
Martinique,Export,7/1/2020,12.719653
Martinique,Export,8/1/2020,18.421269
Martinique,Export,9/1/2020,19.542466
Martinique,Export,10/1/2020,21.770119
Martinique,Export,11/1/2020,20.213209
Martinique,Export,12/1/2020,17.944435
Martinique,Export,1/1/2021,15.947391
Martinique,Export,2/1/2021,18.378796
Martinique,Export,3/1/2021,15.447909
Mexico,Export,6/1/2020,25311.06418
Mexico,Export,7/1/2020,26470.94086
Mexico,Export,8/1/2020,30203.45447
Mexico,Export,9/1/2020,28453.92433
Mexico,Export,10/1/2020,29137.28379
Mexico,Export,11/1/2020,30342.13802
Mexico,Export,12/1/2020,29172.12977
Mexico,Export,1/1/2021,32662.11675
Mexico,Export,2/1/2021,26723.39394
Mexico,Export,3/1/2021,28832.97928
Montserrat,Export,6/1/2020,0.227776
Montserrat,Export,7/1/2020,0.003096
Montserrat,Export,8/1/2020,0.017569
Montserrat,Export,9/1/2020,0.024634
Montserrat,Export,10/1/2020,0.089289
Montserrat,Export,11/1/2020,0.088536
Montserrat,Export,12/1/2020,0.00449
Montserrat,Export,1/1/2021,0.003442
Montserrat,Export,2/1/2021,0.006384
Montserrat,Export,3/1/2021,0.003743
Nicaragua,Export,6/1/2020,307.100943
Nicaragua,Export,7/1/2020,314.788507
Nicaragua,Export,8/1/2020,263.756764
Nicaragua,Export,9/1/2020,276.108327
Nicaragua,Export,10/1/2020,337.561893
Nicaragua,Export,11/1/2020,301.406767
Nicaragua,Export,12/1/2020,275.584515
Nicaragua,Export,1/1/2021,413.854275
Nicaragua,Export,2/1/2021,321.725412
Nicaragua,Export,3/1/2021,376.284008
Panama,Export,6/1/2020,4950.608046
Panama,Export,7/1/2020,5048.901283
Panama,Export,8/1/2020,4278.12607
Panama,Export,9/1/2020,6907.943692
Panama,Export,10/1/2020,7305.128886
Panama,Export,11/1/2020,5448.914189
Panama,Export,12/1/2020,7298.300591
Panama,Export,1/1/2021,5214.017803
Panama,Export,2/1/2021,3831.018423
Panama,Export,3/1/2021,4039.739106
Paraguay,Export,6/1/2020,754.189076
Paraguay,Export,7/1/2020,838.331583
Paraguay,Export,8/1/2020,738.429629
Paraguay,Export,9/1/2020,680.226688
Paraguay,Export,10/1/2020,764.185914
Paraguay,Export,11/1/2020,749.920277
Paraguay,Export,12/1/2020,715.265705
Paraguay,Export,1/1/2021,716.075337
Paraguay,Export,2/1/2021,664.14559
Paraguay,Export,3/1/2021,872.750711
Peru,Export,6/1/2020,4426.021571
Peru,Export,7/1/2020,5283.428807
Peru,Export,8/1/2020,5570.107998
Peru,Export,9/1/2020,5940.450968
Peru,Export,10/1/2020,6187.685003
Peru,Export,11/1/2020,7218.78625
Peru,Export,12/1/2020,6704.394786
Peru,Export,1/1/2021,7710.733644
Peru,Export,2/1/2021,5247.568691
Peru,Export,3/1/2021,6435.089741
Puerto Rico,Export,6/1/2020,477.208768
Puerto Rico,Export,7/1/2020,528.9485
Puerto Rico,Export,8/1/2020,546.579775
Puerto Rico,Export,9/1/2020,547.693388
Puerto Rico,Export,10/1/2020,636.929703
Puerto Rico,Export,11/1/2020,494.989556
Puerto Rico,Export,12/1/2020,472.03285
Puerto Rico,Export,1/1/2021,557.128756
Puerto Rico,Export,2/1/2021,408.384818
Puerto Rico,Export,3/1/2021,435.660119
Saba,Export,6/1/2020,0.000628
Saba,Export,7/1/2020,0.01106
Saba,Export,8/1/2020,0
Saba,Export,9/1/2020,0.009911
Saba,Export,10/1/2020,0.003472
Saba,Export,11/1/2020,0.001349
Saba,Export,12/1/2020,0.011664
Saba,Export,1/1/2021,0
Saba,Export,2/1/2021,0.002369
Saba,Export,3/1/2021,0.000251
Saint Lucia,Export,6/1/2020,10.486273
Saint Lucia,Export,7/1/2020,16.366479
Saint Lucia,Export,8/1/2020,14.903416
Saint Lucia,Export,9/1/2020,16.653163
Saint Lucia,Export,10/1/2020,14.612317
Saint Lucia,Export,11/1/2020,15.461617
Saint Lucia,Export,12/1/2020,18.396191
Saint Lucia,Export,1/1/2021,14.952165
Saint Lucia,Export,2/1/2021,12.72428
Saint Lucia,Export,3/1/2021,10.88048
Saint Martin (French),Export,6/1/2020,2.033145
Saint Martin (French),Export,7/1/2020,1.551138
Saint Martin (French),Export,8/1/2020,2.707816
Saint Martin (French),Export,9/1/2020,6.242185
Saint Martin (French),Export,10/1/2020,2.890367
Saint Martin (French),Export,11/1/2020,3.004301
Saint Martin (French),Export,12/1/2020,2.838071
Saint Martin (French),Export,1/1/2021,5.040888
Saint Martin (French),Export,2/1/2021,1.012491
Saint Martin (French),Export,3/1/2021,2.350702
Saint Vincent and the Grenadines,Export,6/1/2020,3.470486
Saint Vincent and the Grenadines,Export,7/1/2020,7.824282
Saint Vincent and the Grenadines,Export,8/1/2020,9.06333
Saint Vincent and the Grenadines,Export,9/1/2020,9.499466
Saint Vincent and the Grenadines,Export,10/1/2020,6.265151
Saint Vincent and the Grenadines,Export,11/1/2020,6.180176
